Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06001407700","14000US06001407700","Census Tract 4077","Census Tract 4077, Alameda County, California","ca","140","00","ACSSF","0002780",,,,,"06","001",,,,"407700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171,219,463,1065,771,501,74,78,6.91,14.6,33.59,24.31,15.8,2.33,2.46
"06001407800","14000US06001407800","Census Tract 4078","Census Tract 4078, Alameda County, California","ca","140","00","ACSSF","0002781",,,,,"06","001",,,,"407800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418,152,211,428,370,205,38,14,10.72,14.88,30.18,26.09,14.46,2.68,0.99
"06001407900","14000US06001407900","Census Tract 4079","Census Tract 4079, Alameda County, California","ca","140","00","ACSSF","0002782",,,,,"06","001",,,,"407900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,179,145,589,692,558,53,43,7.92,6.42,26.07,30.63,24.7,2.35,1.9
"06001408000","14000US06001408000","Census Tract 4080","Census Tract 4080, Alameda County, California","ca","140","00","ACSSF","0002783",,,,,"06","001",,,,"408000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,113,140,396,534,401,155,149,5.99,7.42,20.97,28.28,21.24,8.21,7.89
"06001408100","14000US06001408100","Census Tract 4081","Census Tract 4081, Alameda County, California","ca","140","00","ACSSF","0002784",,,,,"06","001",,,,"408100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4968,266,455,1120,1578,851,319,379,5.35,9.16,22.54,31.76,17.13,6.42,7.63
"06001408200","14000US06001408200","Census Tract 4082","Census Tract 4082, Alameda County, California","ca","140","00","ACSSF","0002785",,,,,"06","001",,,,"408200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219,339,543,1203,746,264,77,47,10.53,16.87,37.37,23.17,8.2,2.39,1.46
"06001408300","14000US06001408300","Census Tract 4083","Census Tract 4083, Alameda County, California","ca","140","00","ACSSF","0002786",,,,,"06","001",,,,"408300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,551,645,1128,898,562,67,59,14.09,16.5,28.85,22.97,14.37,1.71,1.51
"06001408400","14000US06001408400","Census Tract 4084","Census Tract 4084, Alameda County, California","ca","140","00","ACSSF","0002787",,,,,"06","001",,,,"408400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,411,491,764,179,146,0,6,20.58,24.59,38.26,8.96,7.31,0,0.3
"06001408500","14000US06001408500","Census Tract 4085","Census Tract 4085, Alameda County, California","ca","140","00","ACSSF","0002788",,,,,"06","001",,,,"408500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483,1362,775,953,294,82,17,0,39.1,22.25,27.36,8.44,2.35,0.49,0
"06001408600","14000US06001408600","Census Tract 4086","Census Tract 4086, Alameda County, California","ca","140","00","ACSSF","0002789",,,,,"06","001",,,,"408600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3909,1559,699,1045,407,188,11,0,39.88,17.88,26.73,10.41,4.81,0.28,0
"06001408700","14000US06001408700","Census Tract 4087","Census Tract 4087, Alameda County, California","ca","140","00","ACSSF","0002790",,,,,"06","001",,,,"408700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709,1380,1265,1253,418,262,131,0,29.31,26.86,26.61,8.88,5.56,2.78,0
"06001408800","14000US06001408800","Census Tract 4088","Census Tract 4088, Alameda County, California","ca","140","00","ACSSF","0002791",,,,,"06","001",,,,"408800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031,1796,1004,1173,46,12,0,0,44.55,24.91,29.1,1.14,0.3,0,0
"06001408900","14000US06001408900","Census Tract 4089","Census Tract 4089, Alameda County, California","ca","140","00","ACSSF","0002792",,,,,"06","001",,,,"408900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898,703,504,529,118,23,0,21,37.04,26.55,27.87,6.22,1.21,0,1.11
"06001409000","14000US06001409000","Census Tract 4090","Census Tract 4090, Alameda County, California","ca","140","00","ACSSF","0002793",,,,,"06","001",,,,"409000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315,760,721,623,176,31,4,0,32.83,31.14,26.91,7.6,1.34,0.17,0
"06001409100","14000US06001409100","Census Tract 4091","Census Tract 4091, Alameda County, California","ca","140","00","ACSSF","0002794",,,,,"06","001",,,,"409100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434,456,441,385,112,40,0,0,31.8,30.75,26.85,7.81,2.79,0,0
"06001409200","14000US06001409200","Census Tract 4092","Census Tract 4092, Alameda County, California","ca","140","00","ACSSF","0002795",,,,,"06","001",,,,"409200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,868,636,478,152,26,0,0,40.19,29.44,22.13,7.04,1.2,0,0
"06001409300","14000US06001409300","Census Tract 4093","Census Tract 4093, Alameda County, California","ca","140","00","ACSSF","0002796",,,,,"06","001",,,,"409300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,1294,1085,716,314,71,0,0,37.18,31.18,20.57,9.02,2.04,0,0
"06001409400","14000US06001409400","Census Tract 4094","Census Tract 4094, Alameda County, California","ca","140","00","ACSSF","0002797",,,,,"06","001",,,,"409400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851,1172,906,529,143,64,26,11,41.11,31.78,18.55,5.02,2.24,0.91,0.39
"06001409500","14000US06001409500","Census Tract 4095","Census Tract 4095, Alameda County, California","ca","140","00","ACSSF","0002798",,,,,"06","001",,,,"409500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,1066,626,605,151,27,1,0,43.05,25.28,24.43,6.1,1.09,0.04,0
"06001409600","14000US06001409600","Census Tract 4096","Census Tract 4096, Alameda County, California","ca","140","00","ACSSF","0002799",,,,,"06","001",,,,"409600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3241,1570,572,840,165,79,15,0,48.44,17.65,25.92,5.09,2.44,0.46,0
"06001409700","14000US06001409700","Census Tract 4097","Census Tract 4097, Alameda County, California","ca","140","00","ACSSF","0002800",,,,,"06","001",,,,"409700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874,995,821,738,255,65,0,0,34.62,28.57,25.68,8.87,2.26,0,0
"06001409800","14000US06001409800","Census Tract 4098","Census Tract 4098, Alameda County, California","ca","140","00","ACSSF","0002801",,,,,"06","001",,,,"409800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482,371,454,911,373,229,54,90,14.95,18.29,36.7,15.03,9.23,2.18,3.63
"06001409900","14000US06001409900","Census Tract 4099","Census Tract 4099, Alameda County, California","ca","140","00","ACSSF","0002802",,,,,"06","001",,,,"409900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916,163,293,810,761,507,172,210,5.59,10.05,27.78,26.1,17.39,5.9,7.2
"06001410000","14000US06001410000","Census Tract 4100","Census Tract 4100, Alameda County, California","ca","140","00","ACSSF","0002803",,,,,"06","001",,,,"410000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651,160,434,718,672,512,106,49,6.04,16.37,27.08,25.35,19.31,4,1.85
"06001410100","14000US06001410100","Census Tract 4101","Census Tract 4101, Alameda County, California","ca","140","00","ACSSF","0002804",,,,,"06","001",,,,"410100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,192,460,793,384,116,24,24,9.63,23.08,39.79,19.27,5.82,1.2,1.2
"06001410200","14000US06001410200","Census Tract 4102","Census Tract 4102, Alameda County, California","ca","140","00","ACSSF","0002805",,,,,"06","001",,,,"410200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,427,713,806,250,68,7,0,18.8,31.4,35.49,11.01,2.99,0.31,0
"06001410300","14000US06001410300","Census Tract 4103","Census Tract 4103, Alameda County, California","ca","140","00","ACSSF","0002806",,,,,"06","001",,,,"410300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320,952,731,414,176,47,0,0,41.03,31.51,17.84,7.59,2.03,0,0
"06001410400","14000US06001410400","Census Tract 4104","Census Tract 4104, Alameda County, California","ca","140","00","ACSSF","0002807",,,,,"06","001",,,,"410400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860,714,727,846,410,133,30,0,24.97,25.42,29.58,14.34,4.65,1.05,0
"06001410500","14000US06001410500","Census Tract 4105","Census Tract 4105, Alameda County, California","ca","140","00","ACSSF","0002808",,,,,"06","001",,,,"410500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,234,298,585,230,96,4,5,16.12,20.52,40.29,15.84,6.61,0.28,0.34
"06001420100","14000US06001420100","Census Tract 4201","Census Tract 4201, Alameda County, California","ca","140","00","ACSSF","0002809",,,,,"06","001",,,,"420100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,55,119,224,540,456,107,109,3.42,7.39,13.91,33.54,28.32,6.65,6.77
"06001420200","14000US06001420200","Census Tract 4202","Census Tract 4202, Alameda County, California","ca","140","00","ACSSF","0002810",,,,,"06","001",,,,"420200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,105,202,341,730,440,113,268,4.77,9.19,15.51,33.2,20.01,5.14,12.19
"06001420300","14000US06001420300","Census Tract 4203","Census Tract 4203, Alameda County, California","ca","140","00","ACSSF","0002811",,,,,"06","001",,,,"420300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3402,309,179,481,1156,819,141,317,9.08,5.26,14.14,33.98,24.07,4.14,9.32
"06001420400","14000US06001420400","Census Tract 4204","Census Tract 4204, Alameda County, California","ca","140","00","ACSSF","0002812",,,,,"06","001",,,,"420400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055,51,72,275,735,611,53,258,2.48,3.5,13.38,35.77,29.73,2.58,12.55
"06001420500","14000US06001420500","Census Tract 4205","Census Tract 4205, Alameda County, California","ca","140","00","ACSSF","0002813",,,,,"06","001",,,,"420500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788,95,179,352,566,351,123,122,5.31,10.01,19.69,31.66,19.63,6.88,6.82
"06001420600","14000US06001420600","Census Tract 4206","Census Tract 4206, Alameda County, California","ca","140","00","ACSSF","0002814",,,,,"06","001",,,,"420600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,21,107,241,852,626,241,174,0.93,4.73,10.65,37.67,27.67,10.65,7.69
"06001421100","14000US06001421100","Census Tract 4211","Census Tract 4211, Alameda County, California","ca","140","00","ACSSF","0002815",,,,,"06","001",,,,"421100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657,26,59,162,517,420,171,302,1.57,3.56,9.78,31.2,25.35,10.32,18.23
"06001421200","14000US06001421200","Census Tract 4212","Census Tract 4212, Alameda County, California","ca","140","00","ACSSF","0002816",,,,,"06","001",,,,"421200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2789,33,41,164,827,879,437,408,1.18,1.47,5.88,29.65,31.52,15.67,14.63
"06001421300","14000US06001421300","Census Tract 4213","Census Tract 4213, Alameda County, California","ca","140","00","ACSSF","0002817",,,,,"06","001",,,,"421300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953,56,153,297,839,864,263,481,1.9,5.18,10.06,28.41,29.26,8.91,16.29
"06001421400","14000US06001421400","Census Tract 4214","Census Tract 4214, Alameda County, California","ca","140","00","ACSSF","0002818",,,,,"06","001",,,,"421400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,48,27,146,466,321,139,135,3.74,2.11,11.39,36.35,25.04,10.84,10.53
"06001421500","14000US06001421500","Census Tract 4215","Census Tract 4215, Alameda County, California","ca","140","00","ACSSF","0002819",,,,,"06","001",,,,"421500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2970,44,71,372,787,832,417,447,1.48,2.39,12.53,26.5,28.01,14.04,15.05
"06001421600","14000US06001421600","Census Tract 4216","Census Tract 4216, Alameda County, California","ca","140","00","ACSSF","0002820",,,,,"06","001",,,,"421600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873,14,46,252,952,711,325,573,0.49,1.6,8.77,33.14,24.75,11.31,19.94
"06001421700","14000US06001421700","Census Tract 4217","Census Tract 4217, Alameda County, California","ca","140","00","ACSSF","0002821",,,,,"06","001",,,,"421700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689,57,152,253,933,759,234,301,2.12,5.65,9.41,34.7,28.23,8.7,11.19
"06001421800","14000US06001421800","Census Tract 4218","Census Tract 4218, Alameda County, California","ca","140","00","ACSSF","0002822",,,,,"06","001",,,,"421800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655,40,43,237,516,456,141,222,2.42,2.6,14.32,31.18,27.55,8.52,13.41
"06001421900","14000US06001421900","Census Tract 4219","Census Tract 4219, Alameda County, California","ca","140","00","ACSSF","0002823",,,,,"06","001",,,,"421900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2958,79,173,475,1010,768,182,271,2.67,5.85,16.06,34.14,25.96,6.15,9.16
"06001422000","14000US06001422000","Census Tract 4220","Census Tract 4220, Alameda County, California","ca","140","00","ACSSF","0002824",,,,,"06","001",,,,"422000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568,128,112,304,555,367,24,78,8.16,7.14,19.39,35.4,23.41,1.53,4.97
"06001422100","14000US06001422100","Census Tract 4221","Census Tract 4221, Alameda County, California","ca","140","00","ACSSF","0002825",,,,,"06","001",,,,"422100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,178,205,425,762,374,82,102,8.36,9.63,19.97,35.81,17.58,3.85,4.79
"06001422200","14000US06001422200","Census Tract 4222","Census Tract 4222, Alameda County, California","ca","140","00","ACSSF","0002826",,,,,"06","001",,,,"422200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681,153,324,369,1032,543,96,164,5.71,12.09,13.76,38.49,20.25,3.58,6.12
"06001422300","14000US06001422300","Census Tract 4223","Census Tract 4223, Alameda County, California","ca","140","00","ACSSF","0002827",,,,,"06","001",,,,"422300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689,34,204,485,916,705,159,186,1.26,7.59,18.04,34.06,26.22,5.91,6.92
"06001422400","14000US06001422400","Census Tract 4224","Census Tract 4224, Alameda County, California","ca","140","00","ACSSF","0002828",,,,,"06","001",,,,"422400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,21,148,285,846,564,202,454,0.83,5.87,11.31,33.57,22.38,8.02,18.02
"06001422500","14000US06001422500","Census Tract 4225","Census Tract 4225, Alameda County, California","ca","140","00","ACSSF","0002829",,,,,"06","001",,,,"422500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062,107,92,209,858,455,121,220,5.19,4.46,10.14,41.61,22.07,5.87,10.67
"06001422600","14000US06001422600","Census Tract 4226","Census Tract 4226, Alameda County, California","ca","140","00","ACSSF","0002830",,,,,"06","001",,,,"422600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,0,10,184,60,24,13,0,0,3.44,63.23,20.62,8.25,4.47
"06001422700","14000US06001422700","Census Tract 4227","Census Tract 4227, Alameda County, California","ca","140","00","ACSSF","0002831",,,,,"06","001",,,,"422700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,10,52,245,463,244,38,43,0.91,4.75,22.37,42.28,22.28,3.47,3.93
"06001422800","14000US06001422800","Census Tract 4228","Census Tract 4228, Alameda County, California","ca","140","00","ACSSF","0002832",,,,,"06","001",,,,"422800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183,50,106,317,395,211,43,61,4.23,8.96,26.8,33.39,17.84,3.63,5.16
"06001422900","14000US06001422900","Census Tract 4229","Census Tract 4229, Alameda County, California","ca","140","00","ACSSF","0002833",,,,,"06","001",,,,"422900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2667,149,224,622,966,375,66,265,5.59,8.4,23.32,36.22,14.06,2.47,9.94
"06001423000","14000US06001423000","Census Tract 4230","Census Tract 4230, Alameda County, California","ca","140","00","ACSSF","0002834",,,,,"06","001",,,,"423000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652,44,153,619,1422,783,175,456,1.2,4.19,16.95,38.94,21.44,4.79,12.49
"06001423100","14000US06001423100","Census Tract 4231","Census Tract 4231, Alameda County, California","ca","140","00","ACSSF","0002835",,,,,"06","001",,,,"423100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3085,142,282,781,924,628,107,221,4.6,9.14,25.32,29.95,20.36,3.47,7.16
"06001423200","14000US06001423200","Census Tract 4232","Census Tract 4232, Alameda County, California","ca","140","00","ACSSF","0002836",,,,,"06","001",,,,"423200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,221,226,745,462,295,14,47,11,11.24,37.06,22.99,14.68,0.7,2.34
"06001423300","14000US06001423300","Census Tract 4233","Census Tract 4233, Alameda County, California","ca","140","00","ACSSF","0002837",,,,,"06","001",,,,"423300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,231,248,791,863,450,109,81,8.33,8.94,28.53,31.12,16.23,3.93,2.92
"06001423400","14000US06001423400","Census Tract 4234","Census Tract 4234, Alameda County, California","ca","140","00","ACSSF","0002838",,,,,"06","001",,,,"423400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3555,210,284,737,1199,837,130,158,5.91,7.99,20.73,33.73,23.54,3.66,4.44
"06001423500","14000US06001423500","Census Tract 4235","Census Tract 4235, Alameda County, California","ca","140","00","ACSSF","0002839",,,,,"06","001",,,,"423500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536,107,118,627,875,482,155,172,4.22,4.65,24.72,34.5,19.01,6.11,6.78
"06001423601","14000US06001423601","Census Tract 4236.01","Census Tract 4236.01, Alameda County, California","ca","140","00","ACSSF","0002840",,,,,"06","001",,,,"423601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038,27,80,275,766,522,196,172,1.32,3.93,13.49,37.59,25.61,9.62,8.44
"06001423602","14000US06001423602","Census Tract 4236.02","Census Tract 4236.02, Alameda County, California","ca","140","00","ACSSF","0002841",,,,,"06","001",,,,"423602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661,105,204,342,1036,649,148,177,3.95,7.67,12.85,38.93,24.39,5.56,6.65
"06001423700","14000US06001423700","Census Tract 4237","Census Tract 4237, Alameda County, California","ca","140","00","ACSSF","0002842",,,,,"06","001",,,,"423700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,0,50,196,682,498,277,242,0,2.57,10.08,35.06,25.6,14.24,12.44
"06001423800","14000US06001423800","Census Tract 4238","Census Tract 4238, Alameda County, California","ca","140","00","ACSSF","0002843",,,,,"06","001",,,,"423800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523,10,112,157,762,621,439,422,0.4,4.44,6.22,30.2,24.61,17.4,16.73
"06001423901","14000US06001423901","Census Tract 4239.01","Census Tract 4239.01, Alameda County, California","ca","140","00","ACSSF","0002844",,,,,"06","001",,,,"423901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,17,143,314,567,272,81,93,1.14,9.62,21.12,38.13,18.29,5.45,6.25
"06001423902","14000US06001423902","Census Tract 4239.02","Census Tract 4239.02, Alameda County, California","ca","140","00","ACSSF","0002845",,,,,"06","001",,,,"423902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,15,112,123,503,360,100,101,1.14,8.52,9.36,38.28,27.4,7.61,7.69
"06001424001","14000US06001424001","Census Tract 4240.01","Census Tract 4240.01, Alameda County, California","ca","140","00","ACSSF","0002846",,,,,"06","001",,,,"424001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927,283,384,693,924,511,36,96,9.67,13.12,23.68,31.57,17.46,1.23,3.28
"06001424002","14000US06001424002","Census Tract 4240.02","Census Tract 4240.02, Alameda County, California","ca","140","00","ACSSF","0002847",,,,,"06","001",,,,"424002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819,109,371,487,489,276,36,51,5.99,20.4,26.77,26.88,15.17,1.98,2.8
"06001425101","14000US06001425101","Census Tract 4251.01","Census Tract 4251.01, Alameda County, California","ca","140","00","ACSSF","0002848",,,,,"06","001",,,,"425101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,51,87,191,531,401,126,108,3.41,5.82,12.78,35.52,26.82,8.43,7.22
"06001425102","14000US06001425102","Census Tract 4251.02","Census Tract 4251.02, Alameda County, California","ca","140","00","ACSSF","0002849",,,,,"06","001",,,,"425102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993,99,232,386,1327,605,215,129,3.31,7.75,12.9,44.34,20.21,7.18,4.31
"06001425103","14000US06001425103","Census Tract 4251.03","Census Tract 4251.03, Alameda County, California","ca","140","00","ACSSF","0002850",,,,,"06","001",,,,"425103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436,72,164,323,1160,547,132,38,2.96,6.73,13.26,47.62,22.45,5.42,1.56
"06001425104","14000US06001425104","Census Tract 4251.04","Census Tract 4251.04, Alameda County, California","ca","140","00","ACSSF","0002851",,,,,"06","001",,,,"425104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855,135,358,764,955,377,166,100,4.73,12.54,26.76,33.45,13.2,5.81,3.5
"06001426100","14000US06001426100","Census Tract 4261","Census Tract 4261, Alameda County, California","ca","140","00","ACSSF","0002852",,,,,"06","001",,,,"426100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4523,0,99,675,1580,1310,705,154,0,2.19,14.92,34.93,28.96,15.59,3.4
"06001426200","14000US06001426200","Census Tract 4262","Census Tract 4262, Alameda County, California","ca","140","00","ACSSF","0002853",,,,,"06","001",,,,"426200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358,63,141,366,1218,786,549,235,1.88,4.2,10.9,36.27,23.41,16.35,7
"06001427100","14000US06001427100","Census Tract 4271","Census Tract 4271, Alameda County, California","ca","140","00","ACSSF","0002854",,,,,"06","001",,,,"427100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835,106,352,752,975,428,152,70,3.74,12.42,26.53,34.39,15.1,5.36,2.47
"06001427200","14000US06001427200","Census Tract 4272","Census Tract 4272, Alameda County, California","ca","140","00","ACSSF","0002855",,,,,"06","001",,,,"427200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,389,635,824,870,247,61,33,12.72,20.76,26.94,28.44,8.07,1.99,1.08
"06001427300","14000US06001427300","Census Tract 4273","Census Tract 4273, Alameda County, California","ca","140","00","ACSSF","0002856",,,,,"06","001",,,,"427300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697,366,479,849,1192,586,153,72,9.9,12.96,22.96,32.24,15.85,4.14,1.95
"06001427600","14000US06001427600","Census Tract 4276","Census Tract 4276, Alameda County, California","ca","140","00","ACSSF","0002857",,,,,"06","001",,,,"427600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3702,813,416,1029,917,378,82,67,21.96,11.24,27.8,24.77,10.21,2.22,1.81
"06001427700","14000US06001427700","Census Tract 4277","Census Tract 4277, Alameda County, California","ca","140","00","ACSSF","0002858",,,,,"06","001",,,,"427700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169,297,639,1164,1272,374,263,160,7.12,15.33,27.92,30.51,8.97,6.31,3.84
"06001427800","14000US06001427800","Census Tract 4278","Census Tract 4278, Alameda County, California","ca","140","00","ACSSF","0002859",,,,,"06","001",,,,"427800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918,337,471,1013,1410,485,91,111,8.6,12.02,25.86,35.99,12.38,2.32,2.83
"06001427900","14000US06001427900","Census Tract 4279","Census Tract 4279, Alameda County, California","ca","140","00","ACSSF","0002860",,,,,"06","001",,,,"427900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061,377,613,1075,1338,489,73,96,9.28,15.09,26.47,32.95,12.04,1.8,2.36
"06001428000","14000US06001428000","Census Tract 4280","Census Tract 4280, Alameda County, California","ca","140","00","ACSSF","0002861",,,,,"06","001",,,,"428000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930,198,138,602,609,234,71,78,10.26,7.15,31.19,31.55,12.12,3.68,4.04
"06001428100","14000US06001428100","Census Tract 4281","Census Tract 4281, Alameda County, California","ca","140","00","ACSSF","0002862",,,,,"06","001",,,,"428100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564,381,440,834,1099,531,197,82,10.69,12.35,23.4,30.84,14.9,5.53,2.3
